FIPS,year,median_household_income,poverty_rate,bachelor_plus_rate,unemployment_rate_acs,CO,NO2,PM2_5,PM10,O3,prcCancer_non_skin,prcAsthma,prcCoronaryHeartDisease,prcCOPD,prcSmoking,prcDiabetes,prcLPA,prcObesity,prcStroke
01047,2020,33317.0,0.2922413334043346,0.1664519151926906,0.1037984446301176,0.2613285764721502,6.940627906561531,7.7322582787161425,16.181523222289872,0.02682037702163,7.4,12.3,10.6,11.4,23.7,21.1,41.0,42.2,6.5
01047,2021,34957.0,0.243051954785855,0.161138341122383,0.0851694130716533,0.2749982770763022,7.178740343907299,8.15006534070368,16.69486712438849,0.0273620631370277,7.3,11.8,8.8,10.1,21.1,19.9,39.7,44.3,5.5
01047,2022,37180.0,0.2708211997670355,0.1569427339901477,0.0914325487218425,0.2425913138512735,7.036525887826056,7.800526612933953,16.73999947165209,0.029372730960817,6.9,11.6,9.8,11.1,21.8,20.0,36.1,47.2,6.1
01047,2023,36810.0,0.2900083645881114,0.1700709609126906,0.1091411318815443,0.2633883131586811,6.949747710787308,8.959522315587728,17.82956096285036,0.0315572262014787,7.3,11.6,9.6,11.2,19.5,22.4,38.0,46.3,6.6
01049,2019,40440.0,0.2108307867244687,0.1301521150239633,0.0395035323092877,0.3011155251205204,8.745970734037078,7.55,15.575546063733036,0.0341317774725274,7.5,10.2,9.0,11.3,24.5,14.6,40.9,35.4,4.7
01049,2020,42267.0,0.2071206595620893,0.1397962985964476,0.0445021206558207,0.2859881265107841,7.850823015392091,7.174311926605505,15.496227994392736,0.0306884426229508,7.9,11.0,10.5,12.5,24.3,15.6,34.6,35.4,4.9
01049,2021,44037.0,0.2057219743644217,0.144327548357702,0.0425518300486306,0.3077368561448072,8.220983650084154,7.742982456140351,16.729143207891386,0.0313065041322314,7.6,10.7,8.7,11.0,21.7,14.8,36.2,41.2,4.2
01049,2022,47920.0,0.2022192896570317,0.1414901312390203,0.0392083528128408,0.2847418314005618,8.071999262054218,6.8559322033898304,17.306077520332547,0.0323277369863013,7.3,10.2,9.5,12.0,22.2,14.6,32.7,42.2,4.5
01049,2023,51149.0,0.2035984848484848,0.1388040607461208,0.0424767143839469,0.3152571049826517,7.989924855618734,8.923748611731844,18.336478404233773,0.035343704109589,8.8,10.1,8.9,10.8,19.6,15.7,33.8,38.6,4.6
01051,2019,60891.0,0.1150880123178099,0.2506551619631683,0.0461040410805983,0.2866967601712534,8.44751416208975,8.28401453666371,15.129908459122284,0.0258121799163179,7.3,9.6,6.7,8.1,20.2,13.2,33.6,36.1,3.7
01051,2020,62324.0,0.1058385610537001,0.2581533734748291,0.0406678199741878,0.2768571281523465,7.534443856112045,7.70369422672783,14.638500130724264,0.0212564630541871,7.3,10.4,7.5,8.5,19.1,12.7,28.1,35.4,3.6
01051,2021,67597.0,0.1028199618825643,0.245643675876234,0.0475805840926874,0.2926581198831776,7.831707540402442,8.165542370497365,14.544093268144788,0.0216406571428571,7.2,10.1,6.5,7.6,16.6,12.1,30.9,39.1,3.4
01051,2022,73258.0,0.0960028851355412,0.2416046915440815,0.0415140415140415,0.2606086176963755,7.663761261183979,7.801239433794986,14.073627757375707,0.023110714876033,6.8,9.5,7.1,8.0,18.3,11.8,25.6,37.3,3.4
01051,2023,75553.0,0.102850621716079,0.2439434071968473,0.0390607909384798,0.2802121098683129,7.596052777300256,9.419804011585322,15.742021089006208,0.0257625950413223,8.3,10.0,6.7,7.5,15.1,13.0,26.2,38.9,3.7
01053,2019,36275.0,0.2215084044706503,0.1246761282338837,0.1099199443090845,0.2573054062627682,6.775872109715648,8.15600038134424,15.639839490105478,0.0305415381083225,7.6,10.3,9.1,11.1,23.8,16.8,39.9,38.8,5.5
01053,2020,35558.0,0.2383155397390272,0.1250048632455355,0.1007312876398049,0.2592495645959695,6.031994383127117,8.121486728079615,16.354386027455543,0.0287237901709841,7.6,11.2,10.2,11.4,24.6,17.3,35.1,37.7,5.3
01053,2021,38464.0,0.2348629794248373,0.125486078705864,0.0976051239209133,0.2718721594492231,6.316367581409224,8.221731803538797,16.942559336493673,0.0288503293931567,7.4,11.2,9.1,11.3,23.7,16.8,40.5,45.8,4.9
01053,2022,41153.0,0.2181003689172571,0.1255645889792231,0.0919660993205855,0.2500615008427559,6.282487465009962,8.024216778864,17.572872209123712,0.0306985583740969,7.1,10.5,9.7,11.6,23.5,17.2,34.9,43.5,5.2
01053,2023,44447.0,0.2120404277134905,0.1249068590925134,0.0914536463049383,0.278637781737005,6.178970190625281,9.113596982659054,18.008417035384284,0.0327849004398315,8.2,10.9,9.5,11.4,21.2,18.5,35.7,43.9,5.5
01055,2019,44637.0,0.1739091824048309,0.1779070413149711,0.0553500631243216,0.2992617172465461,8.983120696978817,8.410526315789474,16.144019067036446,0.0298451666666666,8.1,9.8,8.3,10.0,22.5,14.2,34.6,34.6,4.5
01055,2020,44934.0,0.1596652736161488,0.1769684712140522,0.0570357213341227,0.2828585146158352,8.008871712455909,7.95575221238938,15.984204254759131,0.0250851297071129,7.9,10.6,9.5,10.6,22.1,15.2,32.3,37.0,4.5
01055,2021,46984.0,0.1601345537041383,0.1800904104302764,0.0611586598425874,0.3010962460361678,8.316120096780935,8.301735198529412,17.06545720577704,0.0254085569105691,7.8,10.6,7.9,9.5,18.7,13.8,33.8,39.4,3.9
01055,2022,52177.0,0.1586565389566362,0.177198652272571,0.0601203674374406,0.2694105397242379,8.088995026015693,8.232025902506964,17.464163096636142,0.0282611161825726,7.5,10.0,8.7,10.1,19.7,14.7,30.6,41.2,4.1
01055,2023,53070.0,0.170997032291032,0.1747691883698498,0.0630837577202297,0.2910319930243082,8.03817693524595,9.842822566523605,18.497651075901874,0.0305939053497942,9.1,10.3,8.5,9.8,17.8,16.3,33.3,43.8,4.5
01057,2019,39856.0,0.1944135459152144,0.1239535281052451,0.0634052616021282,0.2750266249874376,8.442679314180571,7.885280583331232,17.176665137814688,0.0288113150452482,8.7,10.2,9.7,11.7,23.0,15.6,36.7,37.3,5.2
01057,2020,41469.0,0.2076865764311436,0.1228828206014517,0.0795356835769561,0.2546679747942502,7.440062748973695,7.619707816824567,17.21369025538214,0.0263915344116654,8.5,10.8,10.5,11.7,22.7,15.5,34.5,34.8,5.0
01057,2021,43960.0,0.213349077123858,0.1183684118977213,0.0933583057196369,0.2681972207821369,7.584466095238207,8.16679443640599,18.141875455376777,0.026775720617696,8.4,10.7,9.4,11.4,21.6,15.6,37.1,37.7,4.6
01057,2022,45650.0,0.2218118074250297,0.1300315015750787,0.0964408725602755,0.2299052987834371,7.338917950004283,7.770135438047652,18.25425281890578,0.0296693678664076,8.0,10.0,10.1,12.0,22.3,15.4,33.7,39.4,4.8
01057,2023,50733.0,0.1866155104094597,0.1559714795008912,0.0947506945459862,0.2456401364571521,7.2677081852537775,8.731854843728202,19.20339045634733,0.0318129911004012,9.7,10.3,9.4,10.9,18.7,16.6,32.7,40.6,5.0
01059,2019,43514.0,0.1941060522829353,0.139853747714808,0.047548401453898,0.2707073220532026,7.964366156372065,7.49850518533524,16.28719976505358,0.0283935932937116,7.2,9.5,8.0,9.8,22.4,14.0,37.6,38.0,4.2
01059,2020,41174.0,0.1965150980329236,0.1504911964311138,0.0483882757108398,0.2494466278990808,7.085512114077702,7.42592680395702,16.586712347669486,0.0278152743469407,7.6,10.4,9.6,11.1,22.0,14.8,33.7,36.0,4.5
01059,2021,43633.0,0.180669614655717,0.1427301230754832,0.0462224822643165,0.2676133781057206,7.251511144784205,8.232250944780338,17.77421414853506,0.0287027249284428,7.4,10.4,8.5,10.5,21.4,14.7,37.5,39.1,4.1
01059,2022,47359.0,0.1662336016224095,0.1482834527656784,0.038272045697965,0.2436432681294009,7.129289401897386,7.6344963956554945,18.1853006153088,0.0308172576478864,7.1,9.8,9.0,11.0,22.0,14.2,32.9,38.4,4.3
01059,2023,51493.0,0.1737475013484786,0.1488939307997731,0.0359732892941767,0.272512858749702,6.982346244425819,8.84600879324843,19.12373872716967,0.0327478633014509,8.7,10.0,8.9,10.7,19.2,16.4,33.9,42.2,4.7
01061,2019,41732.0,0.2201057795492871,0.1249196141479099,0.0541211063125976,0.2501864659077764,7.364817419696325,8.083750011359689,15.488869090378792,0.0290593009455041,8.5,10.0,9.7,11.8,24.0,15.3,36.6,36.2,5.1
01061,2020,41569.0,0.2180814354727398,0.1308326198630137,0.0365490479198628,0.2561392030949194,6.642958412250382,7.771779589874606,15.99063276506887,0.0267874780798796,8.5,10.9,11.0,12.4,23.8,16.7,36.9,43.0,5.2
01061,2021,43581.0,0.2351242495630367,0.1348995428935898,0.0346192799926341,0.2714364082538165,6.977962771339305,8.332405982988229,16.155397067542804,0.0261282527056111,8.4,10.7,9.5,11.4,21.3,16.1,38.4,41.8,4.6
01061,2022,47608.0,0.2083174941078081,0.1391318090822884,0.0385803831552926,0.2477739383020322,6.947879583763904,7.901608061573703,16.767483826608874,0.0278672331102582,8.0,10.3,10.3,12.3,22.7,16.3,33.9,38.1,4.9
01061,2023,50951.0,0.1905320517671989,0.13316463703938,0.0491521046741843,0.2729369844091093,6.840653529640755,9.17539683602947,17.382186260400925,0.0297511369991812,9.4,10.4,9.3,11.0,19.4,16.4,32.0,42.3,4.9
01063,2019,24145.0,0.380975491385586,0.1011565682720524,0.1148873291466568,0.2653037722470595,7.646278629572339,7.935729964308686,16.671376385895393,0.026849562087167,7.9,12.4,12.3,13.9,26.2,26.0,47.4,46.8,8.9
01063,2020,26688.0,0.3641170683718642,0.1012482662968099,0.1265914878137504,0.253376738961823,6.763946352504195,7.683839684757216,16.977207746913727,0.0245615491984657,7.9,12.9,12.5,13.4,24.7,25.6,41.4,45.6,8.2
01063,2021,28826.0,0.3979578648054802,0.1270328876039031,0.0999592003263974,0.2665671614693996,6.965061480806621,7.532729956324287,17.82131875254271,0.024868260341116,7.8,12.5,11.5,13.2,24.8,26.1,48.2,51.4,7.4
01063,2022,32796.0,0.3289542827115082,0.1671866397504129,0.0450121654501216,0.2348047657980068,6.850163554343242,7.494674503672142,18.03233252642152,0.0269615037248592,7.5,12.0,11.9,13.4,24.5,25.0,43.1,48.6,8.0
01063,2023,31495.0,0.359121171770972,0.1247629882442169,0.0333740333740333,0.2601873022350517,6.713035112421046,7.714566895128086,18.91171573699284,0.029185410820961,7.4,12.0,11.9,13.8,22.3,27.1,44.7,52.7,8.4
01065,2019,34046.0,0.2418125643666323,0.1422235661727648,0.1085400366239387,0.2704756718025723,7.943749340353426,7.964218592701749,16.788876188259298,0.0280406563144906,7.7,11.3,9.7,11.2,24.3,19.6,40.5,43.6,6.4
01065,2020,30793.0,0.2458654906284454,0.1559413349296617,0.0911917098445595,0.2566791858484216,7.01495790017171,7.684672064393265,16.946371698900553,0.0256245941147175,7.5,11.9,10.5,11.4,22.6,20.0,38.3,45.6,6.2
01065,2021,32294.0,0.2491247339877806,0.1578790882061446,0.0695159629248197,0.2696137045197088,7.211856988659192,7.912517782184562,17.706519989776044,0.0259408703164598,7.5,11.8,9.1,10.8,21.8,19.3,41.3,45.9,5.5
01065,2022,35851.0,0.2500692137320044,0.1637274549098196,0.0764915859255482,0.234292326818952,7.040978202380838,7.6871942340251325,17.826349053376543,0.0284689487218227,7.2,11.1,9.8,11.3,22.3,19.3,37.8,47.0,5.9
01065,2023,41325.0,0.2389319313779745,0.167736757624398,0.0588031222896791,0.2542064288375497,6.947503101403756,8.389564174896812,18.75304113892985,0.0306944511900352,7.4,11.3,9.0,10.3,18.9,19.7,36.0,47.6,5.8
01067,2019,50017.0,0.1382521489971346,0.170611439842209,0.0588875288997688,0.258405653785637,7.783160574254789,8.220746721932088,15.538332107180551,0.0293678838898819,8.6,10.0,9.2,10.5,21.0,16.3,36.4,38.8,5.2
01067,2020,51715.0,0.1523557374089897,0.1889634845259538,0.0545281479466956,0.264122925393743,7.038641884570734,7.870536705991688,15.764610978184434,0.0271894973807861,8.6,10.7,10.1,11.0,21.5,16.6,32.8,36.0,5.1
01067,2021,55870.0,0.1439453007857014,0.2157842976561219,0.0494983277591973,0.2809426980447269,7.410667002242122,8.58297489399374,16.436186893853066,0.027780416174671,8.4,10.5,8.6,9.9,18.6,15.4,34.8,38.5,4.5
01067,2022,58395.0,0.1551734396382459,0.2096170687047209,0.0532781585413164,0.2568259033205172,7.368728937064435,8.085367725039825,16.687125644636694,0.0294309779827577,8.1,10.0,9.5,10.5,19.6,15.7,31.3,42.2,4.8
01067,2023,60135.0,0.1579440895504893,0.2167898129224964,0.0329485017511999,0.2818334900318099,7.272214928903454,9.33832161311253,17.56719280977176,0.0314749826245831,9.5,10.3,8.9,9.7,16.6,16.7,31.4,41.3,4.9
01069,2019,47580.0,0.182343967248571,0.2170667183756007,0.0641752957799945,0.240834023887888,7.52695791344574,8.115652173913043,15.579390571627314,0.0273083739837398,7.8,10.1,8.0,9.6,21.0,14.7,36.7,40.3,4.6
01069,2020,49069.0,0.1756633558850343,0.2212782893924214,0.0560248999555357,0.251130589869505,6.8171861585728735,7.800936467725671,15.94413893247422,0.027317831568234,7.9,10.8,9.2,10.0,21.6,16.1,33.1,34.9,4.5
01069,2021,50222.0,0.1766523131909392,0.2222705583273291,0.0523408456029068,0.2669142066730187,7.176620591361036,8.429957901360824,16.54504810448709,0.0276346715736917,7.6,10.4,7.7,9.0,19.0,14.0,34.7,39.6,4.0
01069,2022,55064.0,0.178361882446311,0.224602327247172,0.0499469975681237,0.2424711749903089,7.145422503443279,7.976043826906648,16.90719318212202,0.0292434041645019,7.3,10.0,8.4,9.4,19.7,13.8,33.3,39.1,4.3
01069,2023,57531.0,0.1803509694874492,0.2276815679957041,0.0456133141565646,0.2675631181459914,7.046198396206176,9.234376988656452,17.671433270312434,0.0311895134005448,8.8,10.4,7.9,8.9,16.0,15.7,29.0,40.5,4.5
01071,2019,41769.0,0.1858434674150296,0.1398686450985161,0.0513214934974129,0.2883899746857175,8.410561263044434,7.760098628502128,15.184798662685154,0.0317390915812304,8.6,10.0,9.4,11.6,23.0,15.2,36.9,39.0,4.9
01071,2020,42578.0,0.1787869909170817,0.1622014985715056,0.0519492990205492,0.267185888999476,7.536962058750847,7.404376489142342,15.02378374031866,0.0282897091457569,8.4,10.8,10.8,12.2,22.6,15.4,35.2,36.9,4.9
01071,2021,43785.0,0.1761233632640504,0.1610225675568166,0.0569554055338974,0.2922006793583486,7.861672071833601,8.277667735665764,16.205101279271766,0.0292234780717334,8.4,10.4,8.9,10.8,20.8,14.7,35.1,37.9,4.3
01071,2022,46748.0,0.1861252115059221,0.161885625148719,0.0604135009439609,0.2737103071233168,7.727710815706585,7.660472628826576,17.088985242908016,0.0309385886206645,8.0,10.0,9.6,11.6,21.0,14.4,30.4,40.3,4.5
01071,2023,49454.0,0.1676717783776539,0.1555027711797308,0.0537856661424399,0.3093756140924967,7.658254187048545,9.153193134085646,18.24283265111265,0.0330801490704964,9.7,10.3,9.2,10.9,19.0,16.0,32.5,39.3,4.7
01073,2019,53901.0,0.1602355726472948,0.3337995255067894,0.0647253458284396,0.2921338831318365,11.05840608345324,8.996265560165975,21.825143586470965,0.0295370446071904,7.0,9.7,6.7,7.7,17.2,13.9,30.7,34.1,4.2
01073,2020,55088.0,0.1566431025164773,0.3405002232941328,0.0625335538708366,0.2584509410946197,9.507969780991736,8.693486590038313,20.32358674463937,0.0278011444517399,6.9,10.0,7.6,8.1,18.0,13.5,28.2,34.5,4.1
01073,2021,58330.0,0.1589747565495246,0.3465632619974766,0.0609478404272506,0.2643803343023256,9.4339550055788,8.847848537005165,20.60038986354776,0.0257707568954457,6.8,10.4,6.6,6.8,16.0,14.1,30.2,39.3,3.7
01073,2022,63595.0,0.1587365127286839,0.355714941724432,0.0539118221119643,0.1930113672131147,8.587423448324023,8.677406475161987,19.53903133903134,0.0283128308963763,6.6,9.7,7.1,7.4,15.6,13.6,25.4,38.8,3.8
01073,2023,64589.0,0.1633237558760307,0.3593676101479785,0.0480602858784878,0.1756215062370062,8.829102605657237,10.017066941205291,20.68776119402985,0.0303808545095457,7.3,9.9,6.6,6.9,13.7,15.1,28.0,37.4,4.1
01075,2019,38364.0,0.2064709319310546,0.1193453288604249,0.0884755779593255,0.267482838423057,7.878240491120772,7.832904465453976,16.656633653341913,0.0294474338452629,8.9,10.0,10.3,12.0,23.2,16.2,38.7,36.5,5.4
01075,2020,42688.0,0.1766906263752383,0.1128440366972477,0.0511435260219701,0.2507356122235033,6.986637416774604,7.597756387486542,16.959523373436806,0.0270829596063216,8.7,10.8,11.2,12.4,22.6,16.8,33.2,36.3,5.2
01075,2021,43324.0,0.1627568118898441,0.0995174909529553,0.0493937232524964,0.2653888208304936,7.143656349345395,8.184651918551804,18.005603500820108,0.0277617163266046,8.6,10.4,9.2,10.8,20.5,15.0,37.0,38.7,4.5
01075,2022,49565.0,0.1533925451368666,0.1023852840105114,0.0501323918799647,0.2361339916250059,7.02145527769072,7.743769481925878,18.28089531671916,0.030145811949931,8.3,10.0,9.8,11.2,20.7,14.7,30.9,39.1,4.6
01075,2023,47447.0,0.1506028498355864,0.115916955017301,0.0639899623588456,0.2608599051507551,6.860627786133124,8.798797557882244,19.186132014556108,0.0321713781336747,9.9,10.3,9.6,11.1,18.8,16.7,32.3,40.8,5.1
01077,2019,48094.0,0.145828260243951,0.2350092758544791,0.0471381267738883,0.2729821215714252,7.938381873718883,7.378141099600381,15.872617388145782,0.0286024405635828,8.1,9.4,8.0,9.2,19.0,13.0,30.7,32.0,4.2
01077,2020,48428.0,0.1303304229104962,0.2507606609558582,0.0466891860626532,0.2462471483410354,7.088402994909513,6.932309362735109,16.232696065341212,0.0281744617580514,8.1,10.1,8.6,9.4,18.4,13.2,28.6,34.4,4.0
01077,2021,50000.0,0.1330227573461063,0.2548178540345642,0.0381698627626182,0.2700470754010677,7.280652416240872,7.972532181144732,17.54428423537554,0.0291882252037567,7.9,10.1,7.6,8.6,17.1,12.9,31.7,37.1,3.6
01077,2022,56081.0,0.1326310749341632,0.258255374512112,0.0361814392763712,0.253906861611905,7.17186225011083,7.161429767542722,18.09526290232075,0.031183497596254,7.7,9.5,8.2,9.2,17.4,12.8,27.4,38.5,3.8
01077,2023,59082.0,0.1364000953846821,0.2708413546688022,0.0393285796536604,0.2922878283248847,7.038976452573903,8.697539462038215,19.02950986154835,0.0330691599430695,9.1,9.9,7.4,8.2,14.2,12.9,26.7,35.6,3.9
01079,2019,44886.0,0.1803193600586206,0.1256755597495067,0.0526756489305016,0.2772763857885602,8.327601950996785,7.62167250382443,16.08621342215045,0.0300538716632278,8.3,10.3,9.1,11.3,24.6,15.3,36.1,36.0,5.0
01079,2020,47125.0,0.1679165008723332,0.158497500106833,0.0375962107756068,0.2526316372131926,7.390558520499296,7.4611318018859025,16.113144007760212,0.0276074423463971,8.1,11.1,9.8,11.4,23.2,15.3,31.4,36.0,4.8
01079,2021,51712.0,0.1538414578309575,0.152916470235289,0.0297517123287671,0.2727227796549238,7.579693892606251,8.294319753984178,17.227972084128744,0.0283518008966122,7.9,10.7,8.4,10.3,21.2,14.7,34.9,41.7,4.3
01079,2022,54786.0,0.1583498854087089,0.1578073089700996,0.0296654744371975,0.2457502519602755,7.3875216510734045,7.675674242131449,17.78415289184379,0.03064390373836,7.6,10.3,9.2,11.1,21.9,14.9,31.3,39.0,4.6
01079,2023,60040.0,0.1374031835091785,0.1562018819503849,0.0205558185137602,0.2730896839800058,7.310385319172052,8.631534075124472,18.831036187856256,0.0326022955882769,9.0,10.5,8.4,9.8,18.5,15.5,31.1,39.5,4.6
01081,2019,51463.0,0.1959424210221234,0.3531296687445263,0.0517317911451001,0.3081885998692911,8.88872496020914,8.534249908175205,15.599627583020728,0.0298359692006833,6.0,9.7,5.8,6.9,17.6,11.1,28.2,32.0,3.3
01081,2020,52930.0,0.193694352117241,0.364285354679555,0.046844000758198,0.3054163104797361,8.02525279273075,7.9608906499698255,15.531710607470703,0.0266914714811986,5.9,10.0,6.3,7.2,18.5,11.2,25.0,32.1,3.2
01081,2021,57191.0,0.1992484372553506,0.3862099703185305,0.0428757507779144,0.3240477343926051,8.457956906131674,8.86764045819415,16.33656764402747,0.0274630789443825,5.9,10.3,5.6,6.6,14.8,10.9,29.1,37.5,3.0
01081,2022,59288.0,0.184989826544068,0.4016286279929775,0.0377755451805448,0.2984852981029596,8.350173794228647,8.269397379160013,16.449378496519635,0.0292589671345465,5.6,9.7,6.0,7.0,15.7,10.8,23.9,35.2,3.0
01081,2023,61123.0,0.1886922141476568,0.4133333333333333,0.0371066773448472,0.3235675575907473,8.24595772475271,9.474939551504356,17.503263864843667,0.0315321009659541,6.8,10.1,5.8,6.4,12.9,12.5,25.0,38.4,3.2
01083,2019,59686.0,0.1357256673869862,0.2573625307088047,0.0624204411322239,0.2797356533978982,8.290117563279784,7.546735081594433,15.118750846772272,0.0309061959102475,7.1,9.5,6.9,8.4,20.7,12.5,31.5,34.3,3.8
01083,2020,64270.0,0.1268187264635399,0.24915408832789,0.0509494097050769,0.2509287273148853,7.392464685269941,7.361607137622353,14.889295625282594,0.0277916434173841,7.3,10.2,7.9,8.9,20.2,13.1,28.5,33.4,3.8
01083,2021,70736.0,0.1148487139150509,0.2838536166378012,0.0451925677784482,0.2773797013134467,7.617223111409048,8.208433183922027,15.965549885337015,0.0285462164980689,7.1,9.9,6.5,7.5,16.8,12.1,30.2,37.2,3.3
01083,2022,80146.0,0.1119397804246709,0.2953043097431125,0.0414208260245574,0.2593511102663289,7.453240864727571,7.606034401723194,17.07471232801016,0.0308919002212347,6.8,9.4,7.3,8.4,18.4,11.8,27.1,35.4,3.4
01083,2023,83534.0,0.1014242223438685,0.3039130089689658,0.0370126983513403,0.2965296952842574,7.384960739896064,8.565294713442222,18.315463840282384,0.0327754753724399,8.3,9.7,6.4,6.9,14.2,12.5,25.4,39.6,3.4
01085,2019,30036.0,0.2681159420289855,0.1468422543188898,0.0990281061203047,0.273267352385085,7.841562804896327,8.239508789578242,15.205150421743271,0.0296241952648264,7.5,11.6,10.2,11.8,24.3,21.9,44.0,45.9,7.2
01085,2020,33634.0,0.2243210128650194,0.1465467208357516,0.1048286214660995,0.2655938623820141,6.98326398424228,7.749544379380142,14.87293258451097,0.0266566440151046,7.5,12.6,11.0,12.1,25.0,22.3,38.8,45.8,6.9
01085,2021,31961.0,0.2148264674073345,0.1510249616510947,0.0889387144992526,0.2803229223089142,7.256140983496349,8.155800892686177,14.85749491432436,0.0272896497623207,7.3,11.8,9.5,10.9,22.4,21.5,43.6,47.3,6.0
01085,2022,33125.0,0.2552765829748925,0.16318407960199,0.0749565649044427,0.2504556307852693,7.137581017232531,7.810455948197254,14.533636477767626,0.029367397110644,7.0,11.6,10.1,11.4,22.7,21.5,39.2,48.5,6.4
